ID,City,Latitude,Longitude,Country,State
5093259,Stratham Station,43.05287,-70.89533,US,NH
5093309,Sugar Hill,44.21534,-71.79953,US,NH
5093333,Sullivan,43.01314,-72.22092,US,NH
5093347,Sunapee,43.38757,-72.08786,US,NH
5093360,Suncook,43.13064,-71.45312,US,NH
5093401,Surry,43.01786,-72.3212,US,NH
5093410,Sutton,43.33424,-71.95147,US,NH
5093422,Swanzey,42.8698,-72.28175,US,NH
5093469,Tamworth,43.8598,-71.26313,US,NH
5093508,Temple,42.81814,-71.85147,US,NH
5093630,Thornton,43.89285,-71.67591,US,NH
5093669,Tilton,43.4423,-71.58896,US,NH
5093821,Troy,42.82397,-72.18119,US,NH
5093845,Tuftonboro,43.69647,-71.22201,US,NH
5093977,Unity,43.29396,-72.26037,US,NH
5094191,Wakefield,43.56813,-71.03007,US,NH
5094235,Walpole,43.07952,-72.42592,US,NH
5094264,Warren,43.92312,-71.89203,US,NH
5094275,Washington,43.17591,-72.09675,US,NH
5094329,Weare,43.0948,-71.73063,US,NH
5094342,Webster,43.32897,-71.71786,US,NH
5094412,Wentworth,43.87174,-71.91425,US,NH
5094538,West Swanzey,42.87008,-72.32175,US,NH
5094550,Westmoreland,42.96203,-72.44231,US,NH
5094647,Whitefield,44.37312,-71.61008,US,NH
5094791,Wilmot,43.45174,-71.91369,US,NH
5094802,Wilton,42.84342,-71.73507,US,NH
5094812,Winchester,42.77342,-72.38314,US,NH
5094817,Windham,42.80064,-71.30423,US,NH
5094877,Wolfeboro,43.58397,-71.20729,US,NH
5094939,Woodstock,43.97757,-71.68508,US,NH
5094941,Woodsville,44.15229,-72.03731,US,NH
5095124,Allendale,41.04149,-74.12903,US,NJ
5095133,Allentown,40.17789,-74.58349,US,NJ
5095136,Allenwood,40.1415,-74.09986,US,NJ
5095153,Alpine,40.95593,-73.93125,US,NJ
5095171,Alpha,40.66704,-75.1574,US,NJ
5095195,Andover,40.98593,-74.74211,US,NJ
5095211,Annandale,40.64093,-74.88128,US,NJ
5095281,Asbury Park,40.22039,-74.01208,US,NJ
5095312,Atlantic Highlands,40.40789,-74.03431,US,NJ
5095325,Avenel,40.58038,-74.28515,US,NJ
5095335,Avon-by-the-Sea,40.19234,-74.01597,US,NJ
5095432,Bay Head,40.07178,-74.0543,US,NJ
5095445,Bayonne,40.66871,-74.11431,US,NJ
5095500,Beattystown,40.81315,-74.84294,US,NJ
5095528,Bedminster,40.68066,-74.64544,US,NJ
5095549,Belleville,40.79371,-74.15014,US,NJ
5095558,Belford,40.42594,-74.08681,US,NJ
5095561,Belmar,40.17845,-74.0218,US,NJ
5095571,Belvidere,40.82982,-75.07767,US,NJ
5095611,Bergenfield,40.9276,-73.99736,US,NJ
5095617,Berkeley Heights,40.68343,-74.44265,US,NJ
5095626,Bernardsville,40.71871,-74.56932,US,NJ
5095691,Beverly,40.06539,-74.91906,US,NJ
5095742,Blackwells Mills,40.47566,-74.57127,US,NJ
5095747,Blairstown,40.98288,-74.96045,US,NJ
5095779,Bloomfield,40.80677,-74.18542,US,NJ
5095786,Bloomingdale,41.00204,-74.32654,US,NJ
5095787,Bloomingdale,40.4976,-74.64738,US,NJ
5095791,Bloomsbury,40.65399,-75.08656,US,NJ
5095808,Bogota,40.87621,-74.02986,US,NJ
5095826,Boonton,40.9026,-74.4071,US,NJ
5095847,Bordentown,40.14622,-74.71183,US,NJ
5095860,Bound Brook,40.56844,-74.53849,US,NJ
5095881,Bradley Beach,40.20234,-74.01208,US,NJ
5095887,Bradley Gardens,40.56288,-74.6546,US,NJ
5095912,Branchville,41.14649,-74.75239,US,NJ
5095920,Brass Castle,40.76482,-75.01101,US,NJ
5095960,Brielle,40.10789,-74.05653,US,NJ
5096031,Brownville,40.40066,-74.29515,US,NJ
5096049,Brookdale,40.83371,-74.18292,US,NJ
5096057,Budd Lake,40.87121,-74.73405,US,NJ
5096075,Burlington,40.07122,-74.86489,US,NJ
5096100,Butler,41.00371,-74.34154,US,NJ
5096133,Caldwell,40.83982,-74.27654,US,NJ
5096141,Califon,40.71954,-74.83572,US,NJ
5096289,Carlstadt,40.84038,-74.0907,US,NJ
5096316,Carteret,40.57733,-74.2282,US,NJ
5096370,Cedar Glen West,40.04206,-74.29265,US,NJ
5096371,Cedar Grove,40.85177,-74.22903,US,NJ
5096495,Chatham,40.74093,-74.38376,US,NJ
5096523,Chester,40.78427,-74.69683,US,NJ
5096655,Clark,40.64094,-74.3107,US,NJ
5096671,Clearbrook Park,40.30983,-74.4646,US,NJ
5096686,Cliffside Park,40.82149,-73.98764,US,NJ
5096693,Cliffwood Beach,40.44205,-74.21681,US,NJ
5096699,Clifton,40.85843,-74.16376,US,NJ
5096709,Clinton,40.63677,-74.90989,US,NJ
5096742,Closter,40.97315,-73.96153,US,NJ
5096798,Colonia,40.57455,-74.30209,US,NJ
5096867,Concordia,40.31094,-74.44821,US,NJ
5097006,Cranbury,40.31622,-74.51376,US,NJ
5097014,Crandon Lakes,41.12426,-74.83989,US,NJ
5097017,Cranford,40.65844,-74.29959,US,NJ
5097035,Cresskill,40.94149,-73.9593,US,NJ
5097152,Dayton,40.37261,-74.51015,US,NJ
5097167,Deal,40.24317,-74.00069,US,NJ
5097206,Delanco,40.05067,-74.9535,US,NJ
5097224,Demarest,40.95732,-73.96347,US,NJ
5097315,Dover,40.88399,-74.5621,US,NJ
5097349,Dunellen,40.58927,-74.47182,US,NJ
5097357,Dumont,40.94065,-73.99681,US,NJ
5097402,East Brunswick,40.42788,-74.41598,US,NJ
5097419,East Freehold,40.28094,-74.25126,US,NJ
5097421,East Hanover,40.8201,-74.36487,US,NJ
5097435,East Millstone,40.50149,-74.58071,US,NJ
5097438,East Newark,40.74843,-74.16181,US,NJ
5097441,East Orange,40.76732,-74.20487,US,NJ
5097459,East Rutherford,40.83399,-74.09709,US,NJ
5097482,Eatontown,40.29622,-74.05097,US,NJ
5097521,Edgewater Park,40.06817,-74.90072,US,NJ
5097529,Edison,40.51872,-74.4121,US,NJ
5097575,Edgewater,40.82704,-73.97569,US,NJ
5097598,Elizabeth,40.66399,-74.2107,US,NJ
5097627,Elmwood Park,40.90399,-74.11848,US,NJ
5097649,Emerson,40.97621,-74.02625,US,NJ
5097672,Englewood,40.89288,-73.97264,US,NJ
5097677,Englewood Cliffs,40.88538,-73.95236,US,NJ
5097686,Englishtown,40.29733,-74.3582,US,NJ
5097718,Essex Fells,40.82454,-74.28459,US,NJ
5097751,Ewing,40.26983,-74.79988,US,NJ
5097769,Fair Haven,40.36067,-74.03819,US,NJ
5097773,Fair Lawn,40.94038,-74.13181,US,NJ
5097778,Fairfield,40.88371,-74.30598,US,NJ
5097801,Fairview,40.8126,-73.99903,US,NJ
5097803,Fairview,40.37316,-74.08681,US,NJ
5097830,Fanwood,40.64094,-74.38348,US,NJ
5097836,Far Hills,40.68427,-74.63571,US,NJ
5097839,Borough of Far Hills,40.69038,-74.62155,US,NJ
5097844,Farmingdale,40.1965,-74.16848,US,NJ
5097890,Fieldsboro,40.1365,-74.72877,US,NJ
5097900,Finderne,40.56316,-74.57766,US,NJ
5098086,Florence,40.11955,-74.80544,US,NJ
5098095,Florham Park,40.78788,-74.38821,US,NJ
5098109,Fords,40.52927,-74.31598,US,NJ
5098124,Flemington,40.51233,-74.85933,US,NJ
5098132,Fort Dix,40.02984,-74.61849,US,NJ
5098135,Fort Lee,40.85093,-73.97014,US,NJ
5098214,Franklin,41.12204,-74.58044,US,NJ
5098242,Franklin Lakes,41.01676,-74.2057,US,NJ
5098247,Franklin Park,40.43899,-74.53515,US,NJ
5098278,Freehold,40.26011,-74.27376,US,NJ
5098303,Frenchtown,40.52621,-75.06156,US,NJ
5098343,Garfield,40.88149,-74.1132,US,NJ
5098358,Garwood,40.65177,-74.32293,US,NJ
5098418,Gladstone,40.7226,-74.66544,US,NJ
5098425,Glen Gardner,40.69677,-74.94072,US,NJ
5098430,Glen Ridge,40.80538,-74.20376,US,NJ
5098436,Glen Rock,40.96288,-74.13292,US,NJ
5098617,Green Knoll,40.6001,-74.6121,US,NJ
5098669,Griggstown,40.43788,-74.61321,US,NJ
5098691,Groveville,40.16983,-74.67155,US,NJ
5098698,Guttenberg,40.79205,-74.00375,US,NJ
5098706,Hackensack,40.88593,-74.04347,US,NJ
5098745,Hackettstown,40.85399,-74.82906,US,NJ
5098760,Hamburg,41.15343,-74.57627,US,NJ
5098781,Hamilton Square,40.22733,-74.65321,US,NJ
5098787,Hampton,40.70704,-74.956,US,NJ
5098794,Haledon,40.93565,-74.18626,US,NJ
5098805,Hanover,40.80454,-74.36682,US,NJ
5098817,Hardwick,41.05454,-74.93212,US,NJ
5098842,Harrington Park,40.98371,-73.97986,US,NJ
5098863,Harrison,40.74649,-74.15626,US,NJ
5098878,Hasbrouck Heights,40.85816,-74.0807,US,NJ
5098904,Haworth,40.96093,-73.99014,US,NJ
5098909,Hawthorne,40.94926,-74.15375,US,NJ
5098945,Heathcote,40.38872,-74.57571,US,NJ
5098958,Helmetta,40.37677,-74.4246,US,NJ
5099025,High Bridge,40.66705,-74.89572,US,NJ
5099052,Highland Lake,41.17676,-74.45655,US,NJ
5099057,Highland Park,40.49594,-74.42432,US,NJ
5099060,Highlands,40.40372,-73.99153,US,NJ
5099067,Hightstown,40.26955,-74.52321,US,NJ
5099087,Hillsdale,41.0026,-74.04042,US,NJ
5099093,Hillside,40.70121,-74.23015,US,NJ
5099129,Ho-Ho-Kus,40.99649,-74.10125,US,NJ
5099133,Hoboken,40.74399,-74.03236,US,NJ
5099289,Hopatcong,40.93288,-74.65933,US,NJ
5099292,Hopatcong Hills,40.94399,-74.67072,US,NJ
5099312,Hopewell,40.38927,-74.76183,US,NJ
5099702,Interlaken,40.23345,-74.01569,US,NJ
5099724,Irvington,40.73232,-74.23487,US,NJ
5099738,Iselin,40.57538,-74.32237,US,NJ
5099795,Jamesburg,40.35261,-74.44015,US,NJ
5099836,Jersey City,40.72816,-74.07764,US,NJ
5099961,Keansburg,40.44177,-74.12986,US,NJ
5099967,Kearny,40.76843,-74.14542,US,NJ
5099988,Kendall Park,40.42094,-74.56071,US,NJ
5100001,Kenvil,40.87982,-74.61849,US,NJ
5100007,Kenilworth,40.67649,-74.2907,US,NJ
5100008,Keyport,40.43316,-74.19959,US,NJ
5100050,Kingston,40.37538,-74.61349,US,NJ
5100062,Kinnelon,41.00176,-74.3671,US,NJ
5100144,Lake Como,40.15984,-74.02819,US,NJ
5100190,Lake Mohawk,41.01843,-74.66016,US,NJ
5100246,Lake Telemark,40.95677,-74.49793,US,NJ
5100269,Lakehurst,40.01456,-74.31126,US,NJ
5100280,Lakewood,40.09789,-74.21764,US,NJ
5100297,Lambertville,40.36594,-74.94294,US,NJ
5100308,Landing,40.9051,-74.66516,US,NJ
5100340,Laurence Harbor,40.45677,-74.24653,US,NJ
5100356,Lawrenceville,40.29733,-74.7296,US,NJ
5100362,Lebanon,40.64177,-74.836,US,NJ
5100381,Leisure Knoll,40.01901,-74.29209,US,NJ
5100382,Leisure Village,40.04262,-74.18486,US,NJ
5100383,Leisure Village East,40.03012,-74.16431,US,NJ
5100394,Leonardo,40.41733,-74.06208,US,NJ
5100399,Leonia,40.86149,-73.98819,US,NJ
5100477,Lincoln Park,40.92427,-74.30209,US,NJ
5100498,Lincroft,40.33067,-74.12097,US,NJ
5100506,Linden,40.62205,-74.24459,US,NJ
5100540,Little Falls,40.86899,-74.2082,US,NJ
5100542,Little Ferry,40.85288,-74.04208,US,NJ
5100559,Little Silver,40.33678,-74.04708,US,NJ
5100572,Livingston,40.79593,-74.31487,US,NJ
5100604,Lodi,40.88232,-74.0832,US,NJ
5100619,Long Branch,40.30428,-73.99236,US,NJ
5100640,Long Valley,40.78593,-74.78016,US,NJ
5100706,Lyndhurst,40.81204,-74.12431,US,NJ
5100748,Madison,40.75982,-74.4171,US,NJ
5100764,Madison Park,40.4515,-74.30792,US,NJ
5100776,Mahwah,41.08871,-74.14376,US,NJ
5100809,Manasquan,40.12623,-74.0493,US,NJ
5100830,Manville,40.54094,-74.58766,US,NJ
5100854,Maplewood,40.73121,-74.27348,US,NJ
5100886,Marlboro,40.31539,-74.24626,US,NJ
5100924,Martinsville,40.60121,-74.55905,US,NJ
5100940,Matawan,40.41483,-74.22959,US,NJ
5100972,Maywood,40.9026,-74.06181,US,NJ
5101073,Mendham,40.77593,-74.60071,US,NJ
5101103,Mercerville,40.23705,-74.68655,US,NJ
5101125,Metuchen,40.54316,-74.3632,US,NJ
5101156,Middlebush,40.4976,-74.52932,US,NJ
5101159,Middlesex,40.5726,-74.49265,US,NJ
5101170,Middletown,40.39428,-74.11709,US,NJ
5101178,Midland Park,40.98926,-74.1407,US,NJ
5101197,Milford,40.56871,-75.09462,US,NJ
5101244,Milltown,40.45622,-74.44321,US,NJ
5101300,Monmouth Beach,40.33039,-73.98153,US,NJ
5101312,Monmouth Junction,40.379,-74.54654,US,NJ
5101334,Montclair,40.82593,-74.20903,US,NJ
5101361,Montvale,41.04676,-74.02292,US,NJ
5101376,Moonachie,40.84121,-74.04514,US,NJ
5101393,Morganville,40.3765,-74.24431,US,NJ
5101417,Morris Plains,40.82177,-74.48099,US,NJ
5101427,Morristown,40.79677,-74.48154,US,NJ
5101459,Mount Arlington,40.92593,-74.63488,US,NJ
5101585,Mountain Lakes,40.89482,-74.43293,US,NJ
5101601,Mountainside,40.67232,-74.35737,US,NJ
5101669,Navesink,40.39955,-74.03542,US,NJ
5101687,Neptune City,40.20011,-74.02792,US,NJ
5101701,Netcong,40.89899,-74.70655,US,NJ
5101717,New Brunswick,40.48622,-74.45182,US,NJ
5101737,New Egypt,40.06761,-74.53071,US,NJ
5101766,New Milford,40.9351,-74.01903,US,NJ
5101775,New Providence,40.69843,-74.40154,US,NJ
5101798,Newark,40.73566,-74.17237,US,NJ
5101848,Newton,41.05815,-74.75267,US,NJ
5101873,North Arlington,40.78843,-74.1332,US,NJ
5101879,North Bergen,40.80427,-74.01208,US,NJ
5101901,North Caldwell,40.86482,-74.2582,US,NJ
5101922,North Haledon,40.9551,-74.18598,US,NJ
5101935,North Middletown,40.43955,-74.11903,US,NJ
5101938,North Plainfield,40.6301,-74.42737,US,NJ
5101962,Northfield,40.77427,-74.32459,US,NJ
5101967,Northvale,41.00649,-73.94903,US,NJ
5101978,Norwood,40.99815,-73.9618,US,NJ
5102076,Nutley,40.82232,-74.15987,US,NJ
5102115,Oakhurst,40.27094,-74.01625,US,NJ
5102118,Oakland,41.01315,-74.26431,US,NJ
5102136,Ocean Grove,40.21206,-74.00653,US,NJ
5102147,Oceanport,40.31817,-74.01514,US,NJ
5102153,Ogdensburg,41.08176,-74.59238,US,NJ
5102162,Old Bridge,40.41483,-74.36543,US,NJ
5102190,Old Tappan,41.01065,-73.99125,US,NJ
5102208,Oradell,40.95871,-74.03681,US,NJ
5102213,Orange,40.77066,-74.23265,US,NJ
5102339,Oxford,40.80315,-74.98962,US,NJ
5102369,Palisades Park,40.84816,-73.99764,US,NJ
5102378,Palmyra,40.00706,-75.02823,US,NJ
5102387,Paramus,40.94454,-74.07542,US,NJ
5102400,Park Ridge,41.0376,-74.0407,US,NJ
5102427,Parsippany,40.85788,-74.42599,US,NJ
5102443,Passaic,40.85677,-74.12848,US,NJ
5102466,Paterson,40.91677,-74.17181,US,NJ
5102515,Peapack,40.71677,-74.65655,US,NJ
5102535,Pennington,40.32844,-74.79072,US,NJ
5102578,Perth Amboy,40.50677,-74.26542,US,NJ
5102615,Phillipsburg,40.69371,-75.19018,US,NJ
5102691,Pine Lake Park,40.00317,-74.25653,US,NJ
5102713,Piscataway,40.49927,-74.39904,US,NJ
5102720,Plainfield,40.63371,-74.40737,US,NJ
5102729,Plainsboro Center,40.33177,-74.5946,US,NJ
5102750,Pleasant Plains,40.44788,-74.55793,US,NJ
5102796,Point Pleasant,40.08317,-74.06819,US,NJ
5102798,Point Pleasant Beach,40.09123,-74.04791,US,NJ
5102825,Pompton Lakes,41.00538,-74.2907,US,NJ
5102853,Port Monmouth,40.43011,-74.09847,US,NJ
5102863,Port Reading,40.56538,-74.26042,US,NJ
5102922,Princeton,40.34872,-74.65905,US,NJ
5102940,Princeton Junction,40.31733,-74.61988,US,NJ
5102941,Princeton Meadows,40.33177,-74.56377,US,NJ
5102970,Prospect Park,40.24039,-74.76627,US,NJ
5102973,Prospect Park,40.93704,-74.17431,US,NJ
5103055,Rahway,40.60816,-74.27765,US,NJ
5103086,Ramsey,41.05732,-74.14098,US,NJ
5103095,Ramtown,40.12095,-74.14375,US,NJ
5103116,Raritan,40.56955,-74.63294,US,NJ
5103159,Red Bank,40.34705,-74.06431,US,NJ
5103254,Ridgefield,40.83427,-74.00875,US,NJ
5103256,Ridgefield Park,40.85704,-74.02153,US,NJ
5103269,Ridgewood,40.97926,-74.11653,US,NJ
5103286,Ringwood,41.11343,-74.24543,US,NJ
5103301,River Edge,40.92871,-74.03986,US,NJ
5103310,River Vale,40.99538,-74.01208,US,NJ
5103313,Riverdale,40.99399,-74.30348,US,NJ
5103335,Riverton,40.0115,-75.01489,US,NJ
5103354,Robbinsville,40.21455,-74.61932,US,NJ
5103374,Robertsville,40.34622,-74.28792,US,NJ
5103384,Rochelle Park,40.90732,-74.07514,US,NJ
5103396,Rockaway,40.90121,-74.51432,US,NJ
5103414,Rockleigh,41.00038,-73.93041,US,NJ
5103424,Rocky Hill,40.39983,-74.63432,US,NJ
5103431,Roebling,40.11594,-74.78627,US,NJ
5103447,Roosevelt,40.22011,-74.47321,US,NJ
5103497,Roseland,40.82066,-74.29376,US,NJ
5103500,Roselle,40.65223,-74.25882,US,NJ
5103503,Roselle Park,40.66455,-74.26431,US,NJ
5103523,Rossmoor,40.3365,-74.47349,US,NJ
5103564,Rumson,40.37205,-73.99903,US,NJ
5103580,Rutherford,40.82649,-74.10681,US,NJ
5103635,Saddle River,41.03176,-74.10209,US,NJ
5103637,Saddle Brook,40.89899,-74.09264,US,NJ
5104404,Sayreville,40.45927,-74.36098,US,NJ
5104405,Sayreville Junction,40.46538,-74.33043,US,NJ
5104473,Scotch Plains,40.65538,-74.38987,US,NJ
5104493,Sea Bright,40.3615,-73.97403,US,NJ
5104495,Sea Girt,40.13206,-74.03458,US,NJ
5104504,Secaucus,40.78955,-74.05653,US,NJ
5104552,Sewaren,40.55205,-74.25876,US,NJ
5104576,Shark River Hills,40.194,-74.04875,US,NJ
5104602,Shiloh,40.9176,-74.93073,US,NJ
5104630,Short Hills,40.74788,-74.32543,US,NJ
5104637,Shrewsbury,40.18261,-74.52932,US,NJ
5104638,Shrewsbury,40.32955,-74.06153,US,NJ
5104679,Singac,40.88677,-74.24098,US,NJ
5104696,Sixmile Run,40.45761,-74.51154,US,NJ
5104746,Society Hill,40.53399,-74.45793,US,NJ
5104755,Somerset,40.4976,-74.48849,US,NJ
5104774,Somerville,40.57427,-74.60988,US,NJ
5104784,South Amboy,40.47788,-74.2907,US,NJ
5104795,South Belmar,40.17095,-74.02736,US,NJ
5104798,South Bound Brook,40.55344,-74.53154,US,NJ
5104835,South Old Bridge,40.40816,-74.35432,US,NJ
5104836,South Orange,40.74899,-74.26126,US,NJ
5104844,South Plainfield,40.57927,-74.41154,US,NJ
5104853,South River,40.44649,-74.38598,US,NJ
5104882,Sparta,41.03343,-74.63849,US,NJ
5104907,Spotswood,40.39177,-74.39848,US,NJ
5104923,Spring Lake,40.15345,-74.02819,US,NJ
5104930,Spring Lake Heights,40.15039,-74.03097,US,NJ
5104952,Springfield,40.70491,-74.31723,US,NJ
5104986,Stanhope,40.90288,-74.70905,US,NJ
5105047,Stockton,40.40788,-74.97822,US,NJ
5105095,Strathmore,40.39594,-74.21348,US,NJ
5105113,Succasunna,40.86843,-74.64044,US,NJ
5105127,Summit,40.71562,-74.36468,US,NJ
5105164,Sussex,41.20982,-74.60766,US,NJ
5105262,Teaneck,40.8976,-74.01597,US,NJ
5105296,Ten Mile Run,40.41301,-74.60223,US,NJ
5105300,Tenafly,40.92538,-73.96292,US,NJ
5105433,Tinton Falls,40.30428,-74.10042,US,NJ
5105455,Totowa,40.9051,-74.20987,US,NJ
5105496,Trenton,40.21705,-74.74294,US,NJ
5105594,Twin Rivers,40.264,-74.49126,US,NJ
5105608,Union,40.6976,-74.2632,US,NJ
5105615,Union Beach,40.4465,-74.1782,US,NJ
5105634,Union City,40.77955,-74.02375,US,NJ
5105722,Upper Montclair,40.84621,-74.20126,US,NJ
5105733,Upper Saddle River,41.05843,-74.09848,US,NJ
5105809,Verona,40.82982,-74.24015,US,NJ
5105831,Victory Gardens,40.87593,-74.54238,US,NJ
5105835,Vienna,40.86871,-74.88906,US,NJ
5105855,Vista Center,40.15928,-74.31792,US,NJ
5105860,Voorhees,40.48122,-74.48321,US,NJ
5105867,Vernon Valley,41.23676,-74.4871,US,NJ
5105957,Waldwick,41.01065,-74.11792,US,NJ
5105974,Wallington,40.85316,-74.11375,US,NJ
5106014,Wanaque,41.03815,-74.29404,US,NJ
5106021,Wanamassa,40.23178,-74.02542,US,NJ
5106057,Washington,40.75843,-74.97934,US,NJ
5106129,Watchung,40.63788,-74.45099,US,NJ
5106160,Wayne,40.92538,-74.27654,US,NJ
5106184,Weehawken,40.76955,-74.02042,US,NJ
5106226,West Belmar,40.16928,-74.03542,US,NJ
5106262,West Freehold,40.24206,-74.30126,US,NJ
5106275,West Long Branch,40.29039,-74.01764,US,NJ
5106279,West Milford,41.13121,-74.36737,US,NJ
5106292,West New York,40.78788,-74.01431,US,NJ
5106298,West Orange,40.79871,-74.23904,US,NJ
5106303,Woodland Park,40.88982,-74.19487,US,NJ
5106331,Westfield,40.65899,-74.34737,US,NJ
5106341,Weston,40.5351,-74.59071,US,NJ
5106350,Westville,40.84454,-74.29959,US,NJ
5106351,Westwood,40.99121,-74.03264,US,NJ
5106361,Wharton,40.89315,-74.58183,US,NJ
5106378,White Horse,40.19067,-74.70238,US,NJ
5106379,White Meadow Lake,40.92371,-74.51071,US,NJ
5106399,Whitehouse Station,40.61538,-74.77044,US,NJ
5106453,Willingboro,40.02789,-74.86905,US,NJ
5106496,Winfield,40.6426,-74.28543,US,NJ
5106520,Wood-Ridge,40.84566,-74.08792,US,NJ
5106529,Woodbridge,40.5576,-74.28459,US,NJ
5106548,Woodcliff Lake,41.02343,-74.06653,US,NJ
5106612,Wrightstown,40.03622,-74.61793,US,NJ
5106615,Wyckoff,41.00954,-74.17292,US,NJ
5106645,Yorketown,40.30789,-74.33765,US,NJ
5106719,Accord,41.78565,-74.22904,US,NY
5106734,Adams,43.80923,-76.02409,US,NY
5106738,Adams Center,43.86006,-76.00548,US,NY
5106756,Addison,42.10285,-77.23359,US,NY
5106788,Afton,42.22814,-75.52657,US,NY
5106817,Airmont,41.10093,-74.11625,US,NY
5106825,Akron,43.02089,-78.4953,US,NY
5106834,Albany,42.65258,-73.75623,US,NY
5106857,Albertson,40.77343,-73.64318,US,NY
5106862,Albion,43.24645,-78.19363,US,NY
5106870,Alabama,43.09645,-78.39086,US,NY
5106877,Alden,42.90006,-78.49197,US,NY
5106950,Alexandria Bay,44.33588,-75.91773,US,NY
5106955,Alfred,42.25424,-77.79055,US,NY
5106994,Allegany,42.09006,-78.49419,US,NY
5107059,Alma,42.01257,-78.05778,US,NY
5107075,Altamont,42.70063,-74.03374,US,NY
5107082,Altona,44.88837,-73.6557,US,NY
5107091,Amagansett,40.97371,-72.14369,US,NY
5107115,Amenia,41.84926,-73.55679,US,NY
5107129,Amherst,42.97839,-78.79976,US,NY
5107140,Amityville,40.67899,-73.41707,US,NY
5107152,Amsterdam,42.93869,-74.18819,US,NY
5107176,Andover,42.15646,-77.79555,US,NY
5107200,Angelica,42.30673,-78.01584,US,NY
5107212,Angola on the Lake,42.65478,-79.04893,US,NY
5107227,Angola,42.63839,-79.02782,US,NY
5107253,Antwerp,44.19923,-75.60688,US,NY
5107257,Apalachin,42.06952,-76.15465,US,NY
5107273,Aquebogue,40.94454,-72.62704,US,NY
5107290,Arcade,42.53395,-78.42307,US,NY
5107311,Ardsley,41.01065,-73.84375,US,NY
5107329,Arkport,42.39451,-77.69666,US,NY
5107337,Arlington,41.69593,-73.8968,US,NY
5107346,Armonk,41.12648,-73.71402,US,NY
5107374,Arrochar,40.59844,-74.07264,US,NY
5107394,Arverne,40.59122,-73.79597,US,NY
5107419,Asharoken,40.92788,-73.35984,US,NY
5107464,Astoria,40.77205,-73.93014,US,NY
5107467,Athens,42.26036,-73.80957,US,NY
5107481,Atlantic Beach,40.58899,-73.72902,US,NY
5107486,Attica,42.86423,-78.28029,US,NY
5107502,Au Sable Forks,44.44171,-73.67458,US,NY
5107505,Auburn,42.93173,-76.56605,US,NY
5107518,Augusta,42.97479,-75.50129,US,NY
5107528,Aurora,42.75396,-76.70245,US,NY
5107561,Averill Park,42.63397,-73.55373,US,NY
5107569,Avoca,42.40951,-77.42137,US,NY
5107571,Avon,42.91201,-77.74556,US,NY
5107612,Babylon,40.69566,-73.32568,US,NY
5107659,Bainbridge,42.29341,-75.47935,US,NY
5107670,Baiting Hollow,40.95621,-72.74427,US,NY
5107760,Baldwin,40.65649,-73.6093,US,NY
5107771,Baldwin Harbor,40.63955,-73.60846,US,NY
5107785,Baldwinsville,43.15868,-76.33271,US,NY
5107812,Ballston Spa,43.00091,-73.84901,US,NY
5107821,Balmville,41.53482,-74.01486,US,NY
5107893,Bardonia,41.10954,-73.99625,US,NY
5107908,Barker,43.33006,-78.55475,US,NY
5108000,Barnum Island,40.60455,-73.64402,US,NY
5108093,Batavia,42.99812,-78.18752,US,NY
5108110,Bath,42.33702,-77.31776,US,NY
5108111,Bath Beach,40.60455,-74.00431,US,NY
5108155,Bay Park,40.63316,-73.67041,US,NY
5108169,Bay Shore,40.7251,-73.24539,US,NY
5108174,Baxter Estates,40.83482,-73.69541,US,NY
5108179,Bay Wood,40.7501,-73.29123,US,NY
5108186,Baychester,40.86928,-73.83645,US,NY
5108191,Bayport,40.73843,-73.05067,US,NY
5108193,Bayside,40.76844,-73.77708,US,NY
5108202,Bayville,40.91065,-73.56207,US,NY
5108219,Beacon,41.50482,-73.96958,US,NY
5108531,Bedford,41.20426,-73.64374,US,NY
5108541,Bedford Hills,41.23676,-73.69458,US,NY
5108647,Belfast,42.34284,-78.1114,US,NY
5108677,Bellaire,40.71399,-73.75402,US,NY
5108683,Belle Harbor,40.57594,-73.84819,US,NY
5108688,Belle Terre,40.95982,-73.06788,US,NY
5108692,Bellerose,40.72427,-73.71513,US,NY
5108693,Bellerose Terrace,40.72066,-73.72596,US,NY
5108707,Bellmore,40.66871,-73.52707,US,NY
5108714,Bellport,40.75704,-72.93927,US,NY
5108728,Belmont,42.22312,-78.03445,US,NY
5108815,Bensonhurst,40.60177,-73.99403,US,NY
5108842,Bergen,43.08534,-77.94223,US,NY
5108844,Bergen Beach,40.62038,-73.9068,US,NY
5108955,Bethpage,40.74427,-73.48207,US,NY
5109053,Big Flats,42.1373,-76.93691,US,NY
5109168,Billington Heights,42.78423,-78.62642,US,NY
5109177,Binghamton,42.09869,-75.91797,US,NY
5109410,Black River,44.01256,-75.79437,US,NY
5109477,Blasdell,42.79728,-78.82337,US,NY
5109479,Blauvelt,41.06343,-73.95764,US,NY
5109527,Bliss,42.57701,-78.25279,US,NY
5109554,Bloomfield,40.6126,-74.1782,US,NY
5109603,Blue Point,40.74399,-73.03455,US,NY
5109694,Bohemia,40.76926,-73.11511,US,NY
5109702,Bolivar,42.06673,-78.16779,US,NY
5109703,Bolivar,43.07118,-75.8888,US,NY
5109722,Bolton Landing,43.55729,-73.65484,US,NY
5109757,Boonville,43.48368,-75.33656,US,NY
5109790,Borough Park,40.63399,-73.99681,US,NY
